sample_id,dataset_id,label_id,label_name,entity_key,start_line_no,end_line_no,total_records,error_cnt,warn_cnt,info_cnt,error_ratio,template_counts_json,keyword_counts_json,top_templates_json,error_examples_json
fault2#bf391d16-b7cb-4038-8413-42f8af438058,fault2,2,fault_network_dhcpoff,bf391d16-b7cb-4038-8413-42f8af438058,647,706,16,3,0,13,0.1875,"{""00320bbc"": 1, ""1cd7d3e7"": 1, ""23c6f986"": 1, ""3f0cc10b"": 2, ""428a3b40"": 1, ""4d69fb36"": 1, ""5a357ef2"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""95b97bdb"": 1, ""a03daa0f"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""e4ad4519"": 1, ""fbd432b6"": 1}","{""BuildAbortException"": 1, ""Failed to allocate network"": 1, ""VirtualInterfaceCreateException"": 2}","[""3f0cc10b"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""428a3b40"", ""5a357ef2"", ""4d69fb36"", ""86e61357""]","[{""start_line_no"": 672, ""end_line_no"": 672, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-f30cacef-c02c-4916-ae16-d2060eae0425] [instance: bf391d16-b7cb-4038-8413-42f8af438058] Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 679, ""end_line_no"": 679, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-f30cacef-c02c-4916-ae16-d2060eae0425] [instance: bf391d16-b7cb-4038-8413-42f8af438058] Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 680, ""end_line_no"": 680, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-f30cacef-c02c-4916-ae16-d2060eae0425] [instance: bf391d16-b7cb-4038-8413-42f8af438058] Build of instance bf391d16-b7cb-4038-8413-42f8af438058 aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance bf391d16-b7cb-4038-8413-42f8af438058 aborted: Failed to allocate the network(s), not rescheduling.""}]"
fault2#8657281b-be62-4aa1-b4a0-54a1a14ba588,fault2,2,fault_network_dhcpoff,8657281b-be62-4aa1-b4a0-54a1a14ba588,668,730,16,3,0,13,0.1875,"{""0c450bf1"": 1, ""18943ff3"": 1, ""1cd7d3e7"": 1, ""23c6f986"": 1, ""3f0cc10b"": 2, ""428a3b40"": 1, ""4d69fb36"": 1, ""5a357ef2"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""e4ad4519"": 1, ""fbd432b6"": 1}","{""BuildAbortException"": 1, ""Failed to allocate network"": 1, ""VirtualInterfaceCreateException"": 2}","[""3f0cc10b"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""428a3b40"", ""5a357ef2"", ""4d69fb36"", ""86e61357""]","[{""start_line_no"": 694, ""end_line_no"": 694, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-f9e771c8-bb8a-4f75-b729-a12d8ac4c640] [instance: 8657281b-be62-4aa1-b4a0-54a1a14ba588] Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 700, ""end_line_no"": 700, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-f9e771c8-bb8a-4f75-b729-a12d8ac4c640] [instance: 8657281b-be62-4aa1-b4a0-54a1a14ba588] Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 701, ""end_line_no"": 701, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-f9e771c8-bb8a-4f75-b729-a12d8ac4c640] [instance: 8657281b-be62-4aa1-b4a0-54a1a14ba588] Build of instance 8657281b-be62-4aa1-b4a0-54a1a14ba588 aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance 8657281b-be62-4aa1-b4a0-54a1a14ba588 aborted: Failed to allocate the network(s), not rescheduling.""}]"
fault2#9202a333-bddc-4528-822d-c495329fb8e1,fault2,2,fault_network_dhcpoff,9202a333-bddc-4528-822d-c495329fb8e1,689,751,16,3,0,13,0.1875,"{""1cd7d3e7"": 1, ""23c6f986"": 1, ""39d0a77c"": 1, ""3f0cc10b"": 2, ""428a3b40"": 1, ""4d69fb36"": 1, ""5a357ef2"": 1, ""6ef6383f"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""e4ad4519"": 1, ""fbd432b6"": 1}","{""BuildAbortException"": 1, ""Failed to allocate network"": 1, ""VirtualInterfaceCreateException"": 2}","[""3f0cc10b"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""428a3b40"", ""5a357ef2"", ""4d69fb36"", ""86e61357""]","[{""start_line_no"": 715, ""end_line_no"": 715, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-757626ef-ff31-4368-91a9-27433ed0b5e8] [instance: 9202a333-bddc-4528-822d-c495329fb8e1] Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 721, ""end_line_no"": 721, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-757626ef-ff31-4368-91a9-27433ed0b5e8] [instance: 9202a333-bddc-4528-822d-c495329fb8e1] Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 722, ""end_line_no"": 722, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-757626ef-ff31-4368-91a9-27433ed0b5e8] [instance: 9202a333-bddc-4528-822d-c495329fb8e1] Build of instance 9202a333-bddc-4528-822d-c495329fb8e1 aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance 9202a333-bddc-4528-822d-c495329fb8e1 aborted: Failed to allocate the network(s), not rescheduling.""}]"
fault2#21929a3c-d87a-4fb7-82a9-1eb943b4625b,fault2,2,fault_network_dhcpoff,21929a3c-d87a-4fb7-82a9-1eb943b4625b,710,769,16,3,0,13,0.1875,"{""1cd7d3e7"": 1, ""23c6f986"": 1, ""38e97904"": 1, ""3f0cc10b"": 2, ""428a3b40"": 1, ""4d69fb36"": 1, ""5a357ef2"": 1, ""714a4a11"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""e4ad4519"": 1, ""fbd432b6"": 1}","{""BuildAbortException"": 1, ""Failed to allocate network"": 1, ""VirtualInterfaceCreateException"": 2}","[""3f0cc10b"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""428a3b40"", ""5a357ef2"", ""4d69fb36"", ""86e61357""]","[{""start_line_no"": 736, ""end_line_no"": 736, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-788411b9-1765-4f52-9f35-d5811c33ac51] [instance: 21929a3c-d87a-4fb7-82a9-1eb943b4625b] Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 742, ""end_line_no"": 742, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-788411b9-1765-4f52-9f35-d5811c33ac51] [instance: 21929a3c-d87a-4fb7-82a9-1eb943b4625b] Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 743, ""end_line_no"": 743, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-788411b9-1765-4f52-9f35-d5811c33ac51] [instance: 21929a3c-d87a-4fb7-82a9-1eb943b4625b] Build of instance 21929a3c-d87a-4fb7-82a9-1eb943b4625b aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance 21929a3c-d87a-4fb7-82a9-1eb943b4625b aborted: Failed to allocate the network(s), not rescheduling.""}]"
fault2#b412143a-2d24-46a0-90ca-8f1f3b1edee4,fault2,2,fault_network_dhcpoff,b412143a-2d24-46a0-90ca-8f1f3b1edee4,731,793,16,3,0,13,0.1875,"{""18943ff3"": 1, ""1cd7d3e7"": 1, ""23c6f986"": 1, ""3f0cc10b"": 2, ""428a3b40"": 1, ""4d69fb36"": 1, ""5a357ef2"": 1, ""5b86e473"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""e4ad4519"": 1, ""fbd432b6"": 1}","{""BuildAbortException"": 1, ""Failed to allocate network"": 1, ""VirtualInterfaceCreateException"": 2}","[""3f0cc10b"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""428a3b40"", ""5a357ef2"", ""4d69fb36"", ""86e61357""]","[{""start_line_no"": 757, ""end_line_no"": 757, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-f265494a-be95-4849-97a1-5fe4d4cad06b] [instance: b412143a-2d24-46a0-90ca-8f1f3b1edee4] Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 763, ""end_line_no"": 763, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-f265494a-be95-4849-97a1-5fe4d4cad06b] [instance: b412143a-2d24-46a0-90ca-8f1f3b1edee4] Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 764, ""end_line_no"": 764, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-f265494a-be95-4849-97a1-5fe4d4cad06b] [instance: b412143a-2d24-46a0-90ca-8f1f3b1edee4] Build of instance b412143a-2d24-46a0-90ca-8f1f3b1edee4 aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance b412143a-2d24-46a0-90ca-8f1f3b1edee4 aborted: Failed to allocate the network(s), not rescheduling.""}]"
fault2#05a4bacf-de01-4b8a-ac10-73c504d9ccf4,fault2,2,fault_network_dhcpoff,05a4bacf-de01-4b8a-ac10-73c504d9ccf4,752,814,16,3,0,13,0.1875,"{""18943ff3"": 1, ""1cd7d3e7"": 1, ""23c6f986"": 1, ""3f0cc10b"": 2, ""428a3b40"": 1, ""4a27de13"": 1, ""4d69fb36"": 1, ""5a357ef2"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""e4ad4519"": 1, ""fbd432b6"": 1}","{""BuildAbortException"": 1, ""Failed to allocate network"": 1, ""VirtualInterfaceCreateException"": 2}","[""3f0cc10b"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""428a3b40"", ""5a357ef2"", ""4d69fb36"", ""86e61357""]","[{""start_line_no"": 778, ""end_line_no"": 778, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-3b905e52-3f38-40f1-9f6d-d042694e8e79] [instance: 05a4bacf-de01-4b8a-ac10-73c504d9ccf4] Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 784, ""end_line_no"": 784, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-3b905e52-3f38-40f1-9f6d-d042694e8e79] [instance: 05a4bacf-de01-4b8a-ac10-73c504d9ccf4] Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 785, ""end_line_no"": 785, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-3b905e52-3f38-40f1-9f6d-d042694e8e79] [instance: 05a4bacf-de01-4b8a-ac10-73c504d9ccf4] Build of instance 05a4bacf-de01-4b8a-ac10-73c504d9ccf4 aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance 05a4bacf-de01-4b8a-ac10-73c504d9ccf4 aborted: Failed to allocate the network(s), not rescheduling.""}]"
fault2#5b26dfde-ee71-4569-a999-ba52b9b6b376,fault2,2,fault_network_dhcpoff,5b26dfde-ee71-4569-a999-ba52b9b6b376,773,835,16,3,0,13,0.1875,"{""1cd7d3e7"": 1, ""23c6f986"": 1, ""3f0cc10b"": 2, ""428a3b40"": 1, ""4d69fb36"": 1, ""5a357ef2"": 1, ""6ef6383f"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""d9efb349"": 1, ""e4ad4519"": 1, ""fbd432b6"": 1}","{""BuildAbortException"": 1, ""Failed to allocate network"": 1, ""VirtualInterfaceCreateException"": 2}","[""3f0cc10b"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""428a3b40"", ""5a357ef2"", ""4d69fb36"", ""86e61357""]","[{""start_line_no"": 799, ""end_line_no"": 799, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-2a3c5013-b801-4944-900b-b182519da562] [instance: 5b26dfde-ee71-4569-a999-ba52b9b6b376] Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 805, ""end_line_no"": 805, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-2a3c5013-b801-4944-900b-b182519da562] [instance: 5b26dfde-ee71-4569-a999-ba52b9b6b376] Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 806, ""end_line_no"": 806, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-2a3c5013-b801-4944-900b-b182519da562] [instance: 5b26dfde-ee71-4569-a999-ba52b9b6b376] Build of instance 5b26dfde-ee71-4569-a999-ba52b9b6b376 aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance 5b26dfde-ee71-4569-a999-ba52b9b6b376 aborted: Failed to allocate the network(s), not rescheduling.""}]"
fault2#b4409861-d194-4549-b98f-113cac3bca20,fault2,2,fault_network_dhcpoff,b4409861-d194-4549-b98f-113cac3bca20,794,856,16,3,0,13,0.1875,"{""1cd7d3e7"": 1, ""23c6f986"": 1, ""3f0cc10b"": 2, ""428a3b40"": 1, ""4d69fb36"": 1, ""572b0d90"": 1, ""59a883f7"": 1, ""5a357ef2"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""e4ad4519"": 1, ""fbd432b6"": 1}","{""BuildAbortException"": 1, ""Failed to allocate network"": 1, ""VirtualInterfaceCreateException"": 2}","[""3f0cc10b"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""428a3b40"", ""5a357ef2"", ""4d69fb36"", ""86e61357""]","[{""start_line_no"": 820, ""end_line_no"": 820, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-d426edb4-2fe1-49a7-902f-bc7940b60b90] [instance: b4409861-d194-4549-b98f-113cac3bca20] Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 826, ""end_line_no"": 826, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-d426edb4-2fe1-49a7-902f-bc7940b60b90] [instance: b4409861-d194-4549-b98f-113cac3bca20] Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 827, ""end_line_no"": 827, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-d426edb4-2fe1-49a7-902f-bc7940b60b90] [instance: b4409861-d194-4549-b98f-113cac3bca20] Build of instance b4409861-d194-4549-b98f-113cac3bca20 aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance b4409861-d194-4549-b98f-113cac3bca20 aborted: Failed to allocate the network(s), not rescheduling.""}]"
fault2#b76c07d8-dc5d-43e8-8ca9-c0b8b4d9081b,fault2,2,fault_network_dhcpoff,b76c07d8-dc5d-43e8-8ca9-c0b8b4d9081b,815,877,16,3,0,13,0.1875,"{""18943ff3"": 1, ""1cd7d3e7"": 1, ""23c6f986"": 1, ""3f0cc10b"": 2, ""428a3b40"": 1, ""4d69fb36"": 1, ""5a357ef2"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""928d496e"": 1, ""a03daa0f"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""e4ad4519"": 1, ""fbd432b6"": 1}","{""BuildAbortException"": 1, ""Failed to allocate network"": 1, ""VirtualInterfaceCreateException"": 2}","[""3f0cc10b"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""428a3b40"", ""5a357ef2"", ""4d69fb36"", ""86e61357""]","[{""start_line_no"": 841, ""end_line_no"": 841, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-7b684e76-73ec-472a-8836-647ad810d52f] [instance: b76c07d8-dc5d-43e8-8ca9-c0b8b4d9081b] Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 847, ""end_line_no"": 847, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-7b684e76-73ec-472a-8836-647ad810d52f] [instance: b76c07d8-dc5d-43e8-8ca9-c0b8b4d9081b] Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 848, ""end_line_no"": 848, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-7b684e76-73ec-472a-8836-647ad810d52f] [instance: b76c07d8-dc5d-43e8-8ca9-c0b8b4d9081b] Build of instance b76c07d8-dc5d-43e8-8ca9-c0b8b4d9081b aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance b76c07d8-dc5d-43e8-8ca9-c0b8b4d9081b aborted: Failed to allocate the network(s), not rescheduling.""}]"
fault2#6fc9d379-d327-4b03-9d89-091660012169,fault2,2,fault_network_dhcpoff,6fc9d379-d327-4b03-9d89-091660012169,836,898,16,3,0,13,0.1875,"{""18943ff3"": 1, ""1cd7d3e7"": 1, ""23c6f986"": 1, ""3f0cc10b"": 2, ""428a3b40"": 1, ""4d69fb36"": 1, ""5a357ef2"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""d8831a95"": 1, ""e4ad4519"": 1, ""fbd432b6"": 1}","{""BuildAbortException"": 1, ""Failed to allocate network"": 1, ""VirtualInterfaceCreateException"": 2}","[""3f0cc10b"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""428a3b40"", ""5a357ef2"", ""4d69fb36"", ""86e61357""]","[{""start_line_no"": 862, ""end_line_no"": 862, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-8fdd5b49-5868-4202-a414-d35d8a2c6967] [instance: 6fc9d379-d327-4b03-9d89-091660012169] Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 868, ""end_line_no"": 868, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-8fdd5b49-5868-4202-a414-d35d8a2c6967] [instance: 6fc9d379-d327-4b03-9d89-091660012169] Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 869, ""end_line_no"": 869, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-8fdd5b49-5868-4202-a414-d35d8a2c6967] [instance: 6fc9d379-d327-4b03-9d89-091660012169] Build of instance 6fc9d379-d327-4b03-9d89-091660012169 aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance 6fc9d379-d327-4b03-9d89-091660012169 aborted: Failed to allocate the network(s), not rescheduling.""}]"
fault2#ab6e0768-0aa7-4018-bcaf-72e569bacccc,fault2,2,fault_network_dhcpoff,ab6e0768-0aa7-4018-bcaf-72e569bacccc,857,920,16,3,0,13,0.1875,"{""1cd7d3e7"": 1, ""23c6f986"": 1, ""3f0cc10b"": 2, ""428a3b40"": 1, ""474a7a6e"": 1, ""4d69fb36"": 1, ""5a357ef2"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""91cda0c1"": 1, ""a03daa0f"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""e4ad4519"": 1, ""fbd432b6"": 1}","{""BuildAbortException"": 1, ""Failed to allocate network"": 1, ""VirtualInterfaceCreateException"": 2}","[""3f0cc10b"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""428a3b40"", ""5a357ef2"", ""4d69fb36"", ""86e61357""]","[{""start_line_no"": 883, ""end_line_no"": 883, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-25f467cb-9fa0-46c8-8d57-28bd126a96a7] [instance: ab6e0768-0aa7-4018-bcaf-72e569bacccc] Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 889, ""end_line_no"": 889, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-25f467cb-9fa0-46c8-8d57-28bd126a96a7] [instance: ab6e0768-0aa7-4018-bcaf-72e569bacccc] Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 890, ""end_line_no"": 890, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-25f467cb-9fa0-46c8-8d57-28bd126a96a7] [instance: ab6e0768-0aa7-4018-bcaf-72e569bacccc] Build of instance ab6e0768-0aa7-4018-bcaf-72e569bacccc aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance ab6e0768-0aa7-4018-bcaf-72e569bacccc aborted: Failed to allocate the network(s), not rescheduling.""}]"
fault2#26597751-9746-450c-8122-bc03e80fe8cf,fault2,2,fault_network_dhcpoff,26597751-9746-450c-8122-bc03e80fe8cf,878,940,16,3,0,13,0.1875,"{""1cd7d3e7"": 1, ""23c6f986"": 1, ""38e97904"": 1, ""3f0cc10b"": 2, ""428a3b40"": 1, ""4d69fb36"": 1, ""5a357ef2"": 1, ""64450b0f"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""e4ad4519"": 1, ""fbd432b6"": 1}","{""BuildAbortException"": 1, ""Failed to allocate network"": 1, ""VirtualInterfaceCreateException"": 2}","[""3f0cc10b"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""428a3b40"", ""5a357ef2"", ""4d69fb36"", ""86e61357""]","[{""start_line_no"": 904, ""end_line_no"": 904, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-e5f8369a-c1d0-4bbf-a637-f02b80df279b] [instance: 26597751-9746-450c-8122-bc03e80fe8cf] Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 910, ""end_line_no"": 910, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-e5f8369a-c1d0-4bbf-a637-f02b80df279b] [instance: 26597751-9746-450c-8122-bc03e80fe8cf] Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 911, ""end_line_no"": 911, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-e5f8369a-c1d0-4bbf-a637-f02b80df279b] [instance: 26597751-9746-450c-8122-bc03e80fe8cf] Build of instance 26597751-9746-450c-8122-bc03e80fe8cf aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance 26597751-9746-450c-8122-bc03e80fe8cf aborted: Failed to allocate the network(s), not rescheduling.""}]"
